,ETH,aret,aret_1,total_return_5y,volatility_5y,max_drawdown_5y
2017-08-17,296.114635373622,-0.014824178363828655,0.9851758216361713,,,
2017-08-18,296.6220895183796,0.0017137084228118216,1.0017137084228118,,,
2017-08-19,295.17157732771335,-0.004890101721761186,0.9951098982782388,,,
2017-08-20,322.2012201364436,0.09157264752060024,1.0915726475206002,,,
2017-08-21,312.1744705574116,-0.03111952702968024,0.9688804729703198,,,
2017-08-22,316.7889202107443,0.0147816368362641,1.014781636836264,,,
2017-08-23,321.7852984049241,0.015771947424347843,1.0157719474243478,,,
2017-08-24,329.0252809929819,0.022499420029274297,1.0224994200292743,,,
2017-08-25,329.86578262442157,0.0025545199107590566,1.002554519910759,,,
2017-08-26,343.34133712814116,0.040851628794316586,1.0408516287943166,,,
2017-08-27,344.2011314209417,0.002504196843852835,1.0025041968438528,,,
2017-08-28,366.809589912788,0.06568385873257698,1.065683858732577,,,
2017-08-29,378.90633073469184,0.032978256715643584,1.0329782567156436,,,
2017-08-30,382.9344507545728,0.010630912426484285,1.0106309124264843,,,
2017-08-31,386.3430570009356,0.008901278638278942,1.008901278638279,,,
2017-09-01,346.3987754868897,-0.10339070623947866,0.8966092937605213,,,
2017-09-02,349.92924044114534,0.010191909452605064,1.010191909452605,,,
2017-09-03,299.7173318855491,-0.14349160559516438,0.8565083944048356,,,
2017-09-04,318.9728041158723,0.06424544122685627,1.0642454412268563,,,
2017-09-05,333.20632999273016,0.04462300764577809,1.044623007645778,,,
2017-09-06,329.4156625176296,-0.011376336923681118,0.9886236630763189,,,
2017-09-07,304.47510826802426,-0.07571150096201196,0.924288499037988,,,
2017-09-08,299.6944444705654,-0.01570132883654496,0.984298671163455,,,
2017-09-09,292.7796567856866,-0.023072792347199833,0.9769272076528002,,,
2017-09-10,296.4753988432914,0.012622946888383169,1.0126229468883832,,,
2017-09-11,290.58653195906925,-0.019862919173724847,0.9801370808262752,,,
2017-09-12,277.33365793127047,-0.04560732370647347,0.9543926762935265,,,
2017-09-13,214.3117136334975,-0.22724232164201008,0.7727576783579899,,,
2017-09-14,246.9218572871298,0.1521622084987857,1.1521622084987857,,,
2017-09-15,244.80561175288247,-0.00857050711305185,0.9914294928869481,,,
2017-09-16,249.66654597502836,0.019856302260965908,1.019856302260966,,,
2017-09-17,287.96109568877347,0.1533827832807657,1.1533827832807657,,,
2017-09-18,280.4456323420793,-0.026098884395192146,0.9739011156048079,,,
2017-09-19,279.4176492108516,-0.003665534466137821,0.9963344655338622,,,
2017-09-20,257.465074465559,-0.07856545500004175,0.9214345449999582,,,
2017-09-21,263.46977368373445,0.02332238355295324,1.0233223835529532,,,
2017-09-22,283.22215899335055,0.07497021397728387,1.0749702139772839,,,
2017-09-23,280.68104473460187,-0.008972159056270468,0.9910278409437295,,,
2017-09-24,288.0857009417575,0.026381034081432553,1.0263810340814326,,,
2017-09-25,283.9294530726591,-0.014427123093966765,0.9855728769060332,,,
2017-09-26,302.1518453516756,0.06417929553209567,1.0641792955320957,,,
2017-09-27,294.3138380117381,-0.025940623764236226,0.9740593762357638,,,
2017-09-28,288.11459689868053,-0.02106336947979426,0.9789366305202057,,,
2017-09-29,297.2689355700251,0.031773255398662936,1.031773255398663,,,
2017-09-30,299.6748890236153,0.008093524636123561,1.0080935246361236,,,
2017-10-01,295.8400297394862,-0.012796732140699651,0.9872032678593003,,,
2017-10-02,292.2107206992577,-0.01226780920561854,0.9877321907943815,,,
2017-10-03,293.0357027858311,0.0028232437352033735,1.0028232437352034,,,
2017-10-04,293.71934612048636,0.0023329694237117504,1.0023329694237118,,,
2017-10-05,307.7089805559562,0.04762925772594895,1.047629257725949,,,
2017-10-06,309.5982491240284,0.006139790150611724,1.0061397901506117,,,
2017-10-07,307.05813687389934,-0.00820454333096532,0.9917954566690347,,,
2017-10-08,295.901045084102,-0.0363354376581112,0.9636645623418888,,,
2017-10-09,299.9170113647283,0.013571990864327255,1.0135719908643273,,,
2017-10-10,303.2474665353709,0.01110458908445322,1.0111045890844532,,,
2017-10-11,302.0199976805083,-0.004047746445787426,0.9959522535542126,,,
2017-10-12,337.9526134340301,0.11897429319078778,1.1189742931907878,,,
2017-10-13,335.33824482981413,-0.007735902905589898,0.9922640970944101,,,
2017-10-14,335.3913549863649,0.00015837786882233473,1.0001583778688223,,,
2017-10-15,331.967214731027,-0.010209387345350818,0.9897906126546492,,,
2017-10-16,317.898212514702,-0.04238069782801979,0.9576193021719802,,,
2017-10-17,314.456554240651,-0.010826290109737013,0.989173709890263,,,
2017-10-18,308.4746839282341,-0.019022883230600307,0.9809771167693997,,,
2017-10-19,302.35649692557024,-0.019833676218588114,0.9801663237814119,,,
2017-10-20,300.69384596228315,-0.005498975481569968,0.99450102451843,,,
2017-10-21,295.4882479105146,-0.0173119540744493,0.9826880459255507,,,
2017-10-22,289.4140251237576,-0.02055656300955999,0.97944343699044,,,
2017-10-23,298.75573430773346,0.032278011336807966,1.032278011336808,,,
2017-10-24,298.4839668215046,-0.0009096645018665805,0.9990903354981334,,,
2017-10-25,295.7078546189935,-0.009300707947811682,0.9906992920521883,,,
2017-10-26,297.9291296930045,0.007511721583699504,1.0075117215836995,,,
2017-10-27,296.4649529071602,-0.004914513687711675,0.9950854863122883,,,
2017-10-28,303.74113040048763,0.024543128696922434,1.0245431286969224,,,
2017-10-29,306.2494615338919,0.008258121414432829,1.0082581214144328,,,
2017-10-30,303.54211702851427,-0.008840324132547206,0.9911596758674528,,,
2017-10-31,292.33053872865435,-0.036935824292240516,0.9630641757077595,,,
2017-11-01,287.0696687458828,-0.017996306529078687,0.9820036934709213,,,
2017-11-02,305.8432726789198,0.0653973790231932,1.0653973790231932,,,
2017-11-03,299.9549103522952,-0.019252875092028887,0.9807471249079711,,,
2017-11-04,297.5173231052644,-0.008126512228680882,0.9918734877713191,,,
2017-11-05,301.370794552855,0.01295209101564554,1.0129520910156455,,,
2017-11-06,295.23511338265723,-0.02035924277035961,0.9796407572296404,,,
2017-11-07,308.9339866357258,0.046399878036571085,1.046399878036571,,,
2017-11-08,322.32952048358885,0.04336050556864812,1.0433605055686481,,,
2017-11-09,301.3549333527746,-0.06507187768388767,0.9349281223161123,,,
2017-11-10,316.2583419604271,0.04945466942200727,1.0494546694220073,,,
2017-11-11,314.1661277072687,-0.006615522740646695,0.9933844772593533,,,
2017-11-12,315.34395637188766,0.0037490631890031434,1.0037490631890031,,,
2017-11-13,338.937627406501,0.07481884639891168,1.0748188463989117,,,
2017-11-14,334.286932546348,-0.013721388491857334,0.9862786115081427,,,
2017-11-15,330.021315646911,-0.012760345930798889,0.9872396540692011,,,
2017-11-16,333.351255037181,0.01009007367824899,1.010090073678249,,,
2017-11-17,348.74721545667,0.0461853980953868,1.0461853980953868,,,
2017-11-18,353.43572964676,0.01344387562765359,1.0134438756276536,,,
2017-11-19,365.786815977961,0.03494577739365856,1.0349457773936586,,,
2017-11-20,361.055822571048,-0.012933745012827513,0.9870662549871725,,,
2017-11-21,379.409057274538,0.05083212499606882,1.0508321249960688,,,
2017-11-22,412.557611501513,0.0873689059114604,1.0873689059114604,,,
2017-11-23,475.002014978137,0.15135923259143413,1.1513592325914341,,,
2017-11-24,467.446390045639,-0.015906511328895645,0.9840934886711044,,,
2017-11-25,468.998099373249,0.0033195450016385575,1.0033195450016386,,,
2017-11-26,484.362624150733,0.032760313523693574,1.0327603135236936,,,
2017-11-27,474.182894748523,-0.02101675252102453,0.9789832474789755,,,
2017-11-28,428.345443336342,-0.09666618496749091,0.9033338150325091,,,
2017-11-29,454.160981519821,0.060268035028934186,1.0602680350289342,,,
2017-11-30,469.863479570669,0.03457474043300812,1.0345747404330081,,,
2017-12-01,469.857050536754,-1.3682769984368903e-05,0.9999863172300156,,,
2017-12-02,461.880481908051,-0.01697658600544727,0.9830234139945527,,,
2017-12-03,472.252735495896,0.022456574793974227,1.0224565747939742,,,
2017-12-04,467.016662982671,-0.011087437127763389,0.9889125628722366,,,
2017-12-05,448.328222164605,-0.04001664672671312,0.9599833532732869,,,
2017-12-06,451.825581860168,0.007800891228031848,1.0078008912280318,,,
2017-12-07,467.881662612901,0.03553601521770866,1.0355360152177087,,,
2017-12-08,482.035518858509,0.03025093175604554,1.0302509317560455,,,
2017-12-09,446.691058078548,-0.07332335356460651,0.9266766464353935,,,
2017-12-10,509.000876237775,0.1394919755664108,1.1394919755664108,,,
2017-12-11,661.841332287634,0.3002754281673594,1.3002754281673594,,,
2017-12-12,709.883193572531,0.0725881853265975,1.0725881853265975,,,
2017-12-13,704.621843737326,-0.007411571203322809,0.9925884287966772,,,
2017-12-14,693.09706413276,-0.01635597832652813,0.9836440216734719,,,
2017-12-15,702.244612799479,0.013198077354670268,1.0131980773546703,,,
2017-12-16,728.700471211578,0.03767328069151499,1.037673280691515,,,
2017-12-17,798.115404033608,0.09525852605339602,1.095258526053396,,,
2017-12-18,829.989201766042,0.03993632696643434,1.0399363269664343,,,
2017-12-19,813.403602277568,-0.019982909962181883,0.9800170900378181,,,
2017-12-20,812.885159103535,-0.000637375065196788,0.9993626249348032,,,
2017-12-21,669.276492289395,-0.17666538158048584,0.8233346184195142,,,
2017-12-22,715.719068265809,0.06939221160681708,1.069392211606817,,,
2017-12-23,686.208308919806,-0.041232322365684304,0.9587676776343157,,,
2017-12-24,733.902545910265,0.06950402140355427,1.0695040214035543,,,
2017-12-25,774.110198124999,0.05478609174854965,1.0547860917485496,,,
2017-12-26,764.967062014162,-0.011811155741111357,0.9881888442588886,,,
2017-12-27,736.840047017461,-0.03676892299472667,0.9632310770052733,,,
2017-12-28,755.343641318154,0.025112090983098412,1.0251120909830984,,,
2017-12-29,736.909191519636,-0.02440538159075245,0.9755946184092475,,,
2017-12-30,774.696255457107,0.0512777752975877,1.0512777752975877,,,
2017-12-31,776.080330355968,0.0017866033159594785,1.0017866033159595,,,
2018-01-01,876.890258814416,0.1298962549562479,1.129896254956248,,,
2018-01-02,963.0557506903511,0.09826257163859209,1.098262571638592,,,
2018-01-03,978.416104183522,0.015949599472470766,1.0159495994724708,,,
2018-01-04,1004.8949722625624,0.027062992898238214,1.0270629928982382,,,
2018-01-05,1052.02336010703,0.04689881942423901,1.046898819424239,,,
2018-01-06,1137.6549188901813,0.08139701268082056,1.0813970126808206,,,
2018-01-07,1184.92393027798,0.04154951611681246,1.0415495161168125,,,
2018-01-08,1361.4396682787146,0.148967991522734,1.148967991522734,,,
2018-01-09,1345.5876017375906,-0.011643605596688644,0.9883563944033114,,,
2018-01-10,1181.6514100305303,-0.12183241841361014,0.8781675815863899,,,
2018-01-11,1315.6187580839762,0.11337298539675467,1.1133729853967547,,,
2018-01-12,1448.1800861342022,0.10075968226789644,1.1007596822678964,,,
2018-01-13,1410.000214508519,-0.026364035793090546,0.9736359642069095,,,
2018-01-14,1329.6713965043375,-0.05697078424359081,0.9430292157564092,,,
2018-01-15,1068.6004106894156,-0.19634248469303683,0.8036575153069632,,,
2018-01-16,1022.3652131699664,-0.04326705947045284,0.9567329405295472,,,
2018-01-17,1036.072312788025,0.013407243753490228,1.0134072437534902,,,
2018-01-18,1046.8985973958734,0.01044935230313726,1.0104493523031373,,,
2018-01-19,1172.917206223946,0.12037327124283093,1.120373271242831,,,
2018-01-20,1053.6332024800397,-0.10169857097409774,0.8983014290259023,,,
2018-01-21,1000.3871327788332,-0.05053567937672809,0.9494643206232719,,,
2018-01-22,991.665320638703,-0.008718436947407704,0.9912815630525923,,,
2018-01-23,1056.8792325682198,0.06576201725751019,1.0657620172575102,,,
2018-01-24,1059.3154960264808,0.0023051483870497602,1.0023051483870498,,,
2018-01-25,1048.7989058434846,-0.009927722404179051,0.990072277595821,,,
2018-01-26,1095.7825142892807,0.04479753762520389,1.0447975376252039,,,
2018-01-27,1237.3241758467964,0.1291694836445889,1.129169483644589,,,
2018-01-28,1169.6342569193446,-0.05470669712011922,0.9452933028798808,,,
2018-01-29,1161.9086430994253,-0.006605153512062367,0.9933948464879376,,,
2018-01-30,1058.0960529662957,-0.08934660289315555,0.9106533971068445,,,
2018-01-31,1106.1381723552724,0.04540430828968134,1.0454043082896813,,,
2018-02-01,1021.2693786534148,-0.07672530957063761,0.9232746904293624,,,
2018-02-02,914.6388425021536,-0.1044098044845504,0.8955901955154496,,,
2018-02-03,941.8032295185238,0.0296995773130051,1.029699577313005,,,
2018-02-04,834.8891703333355,-0.11352059096234546,0.8864794090376545,,,
2018-02-05,684.3133397266745,-0.18035427450393515,0.8196457254960648,,,
2018-02-06,785.7389155049871,0.1482151083286256,1.1482151083286256,,,
2018-02-07,751.8878893661607,-0.04308177369205468,0.9569182263079453,,,
2018-02-08,807.8227505154956,0.0743925549811526,1.0743925549811526,,,
2018-02-09,871.3268829432668,0.07861146815591336,1.0786114681559134,,,
2018-02-10,854.3498784217315,-0.019484082098085165,0.9805159179019148,,,
2018-02-11,817.2905243571003,-0.04337725678979698,0.956622743210203,,,
2018-02-12,862.7487725902944,0.05562067206022325,1.0556206720602233,,,
