,ETH,aret,aret_1,total_return_5y,volatility_5y,max_drawdown_5y
2021-05-31,3152.3014860777153,0.004140966209803893,1.004140966209804,281.9317052140788,1.0796751472715556,-0.9421439618188613
2021-06-30,2338.7022281009195,-0.004309798116179997,0.99569020188382,165.70797967081398,1.0830978267054645,-0.9421439618188613
2021-07-31,2135.124419722748,0.0043293593645122395,1.0043293593645122,184.94383212647074,1.0738936454491523,-0.9421439618188613
2021-08-31,3099.1492553107287,0.010564357734638805,1.0105643577346388,275.39220526867496,1.0603244306525725,-0.9421439618188613
2021-09-30,3338.4207214508474,-0.002883809851492732,0.9971161901485073,267.6761860879234,1.0642302740740655,-0.9421439618188613
2021-10-31,3826.8747386865984,0.012091361182506297,1.0120913611825064,322.95806499249306,1.0682023590707463,-0.9421439618188613
2021-11-30,4453.725600474223,0.0034737004920685913,1.0034737004920686,457.6873678162174,1.0687700194451006,-0.9421439618188613
2021-12-31,4053.8306268722217,-0.006819026426776164,0.9931809735732239,519.1011787753911,1.0679250181675557,-0.9421439618188613
2022-01-31,3059.216252992833,-0.009205400275064281,0.9907945997249357,297.53001692922754,1.064927984045033,-0.9421439618188613
2022-02-28,2871.6419195882613,0.004039455472136557,1.0040394554721366,227.08407355450134,1.0681079255495696,-0.9421439618188613
2022-03-31,2876.7215347758556,0.0042929000776856545,1.0042929000776857,90.644396273033,1.0477612829533411,-0.9421439618188613
2022-04-30,3099.294431448037,-0.005561178356139081,0.9944388216438609,60.626784699915184,1.0275140539807734,-0.9421439618188613
2022-05-31,2191.389912285878,-0.009689537687384793,0.9903104623126151,18.499445225800883,1.0155404756307096,-0.9421439618188613
2022-06-30,1383.606514615802,-0.01828234166485806,0.981717658335142,3.6126463811050655,1.0020384544977838,-0.9421439618188613
2022-07-31,1361.2626470070268,0.016526429531108524,1.0165264295311085,5.360874990775359,0.9910026434057406,-0.9421439618188613
2022-08-31,1700.9766415320764,-0.001572851619402238,0.9984271483805977,4.614941150836351,0.9842561431818511,-0.9421439618188613
2022-09-30,1484.520148495704,-0.004353768722764839,0.9956462312772352,4.212913978789966,0.9775626157321884,-0.9421439618188613
2022-10-31,1367.5513856851057,0.005833243987788376,1.0058332439877884,3.497305329517018,0.9733950549459771,-0.9421439618188613
2022-11-30,1298.7135156807212,-0.004412025522258974,0.9955879744777411,2.6619234713263484,0.9788862400931182,-0.9421439618188613
2022-12-31,1236.9910444756486,-0.002355556378365515,0.9976444436216345,0.9581643048880883,0.9678774650706747,-0.9421439618188613
2023-01-31,1467.3572505894792,0.009506145062199725,1.0095061450621996,0.315421781398774,0.9489918754938752,-0.9340172546714713
2023-02-28,1625.2186167894486,0.0007913573408173193,1.0007913573408174,0.9030459323907124,0.9319730593719777,-0.909081337872915
2023-03-31,1678.069171241472,0.00464290914356269,1.0046429091435627,1.9731664157413087,0.9279985347418686,-0.8966153977808873
2023-04-30,1918.088468300693,0.0014134959392645863,1.0014134959392647,2.807894891675217,0.9208996502360757,-0.8961846684546592
2023-05-31,1846.452062763908,2.7636330957595796e-05,1.0000276363309575,1.7977125192864587,0.9128905078408462,-0.8770960191452593
2023-06-30,1818.5171828057714,0.001356582769885654,1.0013565827698856,2.608703910232212,0.9072621057496087,-0.8422951091646016
2023-07-31,1892.7394941354512,-0.0011695921176349026,0.9988304078823651,3.1337859203528886,0.9036369247681921,-0.8248002233900382
2023-08-31,1756.6911269320346,-0.0037221455422809364,0.9962778544577191,4.640042487389204,0.8983670240469019,-0.7936177762361786
2023-09-30,1621.12068072552,0.0006109891843043003,1.0006109891843042,6.2949104280952035,0.8873214505431914,-0.7933018460301267
2023-10-31,1660.1070565398966,0.0028953313367673875,1.0028953313367674,6.955431877644815,0.8804381224268113,-0.7933018460301267
2023-11-30,1989.6551205176843,0.004552580059265243,1.0045525800592652,11.802577466587106,0.8772187284430032,-0.7933018460301267
2023-12-31,2261.2369141525282,0.003743220200721139,1.003743220200721,20.48098837482435,0.8658816674501676,-0.7933018460301267
2024-01-31,2375.35613696771,0.0005424597103278222,1.0005424597103278,18.24216093117579,0.8531609811392201,-0.7933018460301267
2024-02-29,2747.0007422067292,0.013489944096440065,1.01348994409644,20.55317239144857,0.848656515194336,-0.7933018460301267
2024-03-31,3629.712005618569,0.003517680822376185,1.0035176808223762,25.488127597967523,0.8464832266679811,-0.7933018460301267
2024-04-30,3247.8640983595,-0.00566148265510357,0.9943385173448964,18.63887586242935,0.8467578060299431,-0.7933018460301267
2024-05-31,3307.3931840543296,0.007859196403604612,1.0078591964036048,13.901114510600134,0.842997228746942,-0.7933018460301267
2024-06-30,3567.013122488992,-0.0028488813359953792,0.9971511186640046,12.082851119224253,0.8390796817780944,-0.7933018460301267
2024-07-31,3271.7552250960885,-0.001556354844838973,0.9984436451551609,12.777714915893785,0.8310547840861074,-0.7933018460301267
2024-08-31,2642.1830706007295,-0.007079217315419355,0.9929207826845807,12.524379488949057,0.8313404207178791,-0.7933018460301267
2024-09-30,2467.2118955082533,0.0014613628741421544,1.001461362874142,12.370905174469026,0.830834570424609,-0.7933018460301267
2024-10-31,2517.3850862920717,-0.0006753723482611298,0.9993246276517388,13.111092224495467,0.8269827588907318,-0.7933018460301267
2024-11-30,3117.2721385047844,0.013866138562517413,1.0138661385625174,17.61408107128447,0.8278986373553561,-0.7933018460301267
2024-12-31,3643.856082486008,-0.0028916069791756187,0.9971083930208243,25.8663167416758,0.829439947993414,-0.7933018460301267
2025-01-31,3328.01788290337,0.00014425850416713024,1.000144258504167,20.06270541732447,0.8280393561458554,-0.7933018460301267
2025-02-28,2668.211327238271,-0.01308294911962821,0.9869170508803718,10.189275412531941,0.8258019652677089,-0.7933018460301267
2025-03-31,2017.0193933647604,-0.005383958408670438,0.9946160415913295,12.502032853569625,0.8049697002719901,-0.7933018460301267
2025-04-30,1686.614041223741,0.00060416142259155,1.0006041614225916,8.833653077316832,0.7903920842576664,-0.7933018460301267
2025-05-31,2375.909204102747,0.012280149681144971,1.0122801496811449,10.438266577763958,0.7925476246195602,-0.7933018460301267
2025-06-30,2515.0326305657914,-5.379036007066388e-05,0.9999462096399294,9.693648108190246,0.7929282292552146,-0.7933018460301267
2025-07-31,3212.7365347544323,0.014671255861329065,1.0146712558613291,11.374995661236559,0.7946280727074789,-0.7933018460301267
